,Arxiv_key,Author,Citation_count,Figures,Pages,Pub,Title,Year,Pub_average,Citation_category,h_index,m_index,e_index,i10_index,i100_index,g_index,tori_index,riq_index
971,http://arxiv.org/abs/astro-ph/9705187v1,"[u'Wu, Xue-Bing']",4,3.0,10.0,The Astrophysical Journal,[u'On the Relative Surface Density Change of Thermally Unstable Accretion Disks'],1997,68.21280724450195,0,8.0,4.0,10.0,7.0,0.0,13.0,5.5,1169.0
972,http://arxiv.org/abs/physics/9707021v1,"[u'Medvedev, M. V.', u'Diamond, P. H.', u'Shevchenko, V. I.', u'Galinsky, V. L.']",24,5.0,6.0,Physical Review Letters,[u'Dissipative Dynamics of Collisionless Nonlinear Alfv\xe9n Wave Trains'],1997,107.7734375,1,7.0,0.4,9.6,5.0,0.0,12.0,3.8,102.0
973,http://arxiv.org/abs/astro-ph/9706262v1,"[u'Abel, Tom', u'Stebbins, Albert', u'Anninos, Peter', u'Norman, Michael L.']",10,2.0,6.0,The Astrophysical Journal,[u'First Structure Formation. II. Cosmic String plus Hot Dark Matter Models'],1998,68.21280724450195,0,6.0,1.5,23.1,6.0,2.0,7.0,4.0,502.0
974,http://arxiv.org/abs/astro-ph/9710324v1,"[u'Metzler, Christopher A.', u'Evrard, August E.']",43,18.0,46.0,ArXiv e-prints,[u'Simulations Of Galaxy Clusters With And Without Winds: I. The Structure Of Clusters'],1997,5.563943161634103,1,3.0,0.5,14.0,2.0,1.0,7.0,2.7,271.0
975,http://arxiv.org/abs/astro-ph/9709237v1,"[u'Ryder, S. D.', u'Allen, L. E.', u'Burton, M. G.', u'Ashley, M. C. B.', u'Storey, J. W. V.']",15,6.0,8.0,Monthly Notices of the Royal Astronomical Society,[u'Molecular hydrogen line emission from the reflection nebula Parsamyan 18.'],1998,57.93898718730934,0,4.0,0.5,6.5,3.0,0.0,8.0,0.6,100.0
976,http://arxiv.org/abs/astro-ph/9702172v2,"[u'de Oliveira-Costa, Ang\xe9lica', u'Kogut, A.', u'Devlin, Mark J.', u'Netterfield, C. Barth', u'Page, Lyman A.', u'Wollack, Edward J.']",133,2.0,14.0,The Astrophysical Journal,[u'Galactic Microwave Emission at Degree Angular Scales'],1997,68.21280724450195,2,3.0,0.6,16.9,3.0,1.0,6.0,3.0,343.0
977,http://arxiv.org/abs/astro-ph/9609118v1,"[u'Cuillandre, J. -C.', u'Mellier, Y.', u'Dupin, J. -P.', u'Tilloles, P.', u'Murowinski, R.', u'Crampton, D.', u'Wooff, R.', u'Luppino, G. A.']",13,10.0,12.0,Publications of the Astronomical Society of the Pacific,[u'Wide-Field CCD Imaging at CFHT: The MOCAM Example'],1996,49.82727272727273,0,1.0,1.0,3.5,1.0,0.0,1.0,0.1,304.0
978,http://arxiv.org/abs/astro-ph/9612070v1,"[u'McGaugh, Stacy S.', u'de Blok, W. J. G.']",182,9.0,18.0,The Astrophysical Journal,[u'Gas Mass Fractions and the Evolution of Spiral Galaxies'],1997,68.21280724450195,2,10.0,1.1,36.8,10.0,4.0,20.0,28.0,588.0
979,http://arxiv.org/abs/astro-ph/9710373v1,"[u'Sonneborn, G.', u'Pun, C. S. J.', u'Kimble, R. A.', u'Gull, T. R.', u'Lundqvist, P.', u'McCray, R.', u'Plait, P.', u'Boggess, A.', u'Bowers, C. W.', u'Danks, A. C.', u'Grady, J.', u'Heap, S. R.', u'Kraemer, S.', u'Lindler, D.', u'Loiacono, J.', u'Maran, S. P.', u'Moos, H. W.', u'Woodgate, B. E.']",61,8.0,11.0,The Astrophysical Journal,[u'Spatially Resolved STIS Spectroscopy of SN 1987A: Evidence for Shock Interaction with Circumstellar Gas'],1998,68.21280724450195,2,2.0,0.3,10.4,2.0,0.0,10.0,0.3,84.0
980,http://arxiv.org/abs/astro-ph/9710328v1,"[u'Rothschild, R. E.', u'Blanco, P. R.', u'Gruber, D. E.', u'Heindl, W. A.', u'MacDonald, D. R.', u'Marsden, D. C.', u'Pelling, M. R.', u'Wayne, L. R.', u'Hink, P. L.']",254,14.0,30.0,The Astrophysical Journal,[u'In-Flight Performance of the High-Energy X-Ray Timing Experiment on the Rossi X-Ray Timing Explorer'],1998,68.21280724450195,2,3.0,0.2,24.7,3.0,3.0,20.0,3.8,122.0
981,http://arxiv.org/abs/astro-ph/9609114v1,"[u'Ogley, R. N.', u'Bell Burnell, S. J.', u'Newell, S. J.']",2,3.0,5.0,Monthly Notices of the Royal Astronomical Society,[u'Comments on the superluminal motion in Cygnus X-3'],1997,57.93898718730934,0,2.0,2.0,1.0,0.0,0.0,2.0,0.2,398.0
983,http://arxiv.org/abs/astro-ph/9612188v2,"[u'Burstein, David', u'Jones, C.', u'Forman, W.', u'Marston, A. P.', u'Marzke, Ronald O.']",18,6.0,19.0,The Astrophysical Journal Supplement Series,[u'An Einstein X-Ray Survey of Optically Selected Galaxies. I. Data'],1997,149.59223300970874,0,7.0,0.9,20.0,6.0,1.0,20.0,5.4,290.0
984,http://arxiv.org/abs/astro-ph/9701004v1,"[u'Lima Neto, G. B.', u'Baier, F. W.']",1,14.0,16.0,Astronomy and Astrophysics,[u'Evolution and dynamics of poor clusters of galaxies.'],1997,44.746808510638296,0,2.0,0.2,4.6,1.0,0.0,5.0,0.3,68.0
985,http://arxiv.org/abs/astro-ph/9711216v2,"[u'Leinson, Lev B.', u'P\xe9rez, Armando']",30,3.0,9.0,Journal of High Energy Physics,[u'Direct URCA process in neutron stars with strong magnetic fields'],1998,69.06521739130434,1,4.0,0.3,6.5,2.0,0.0,8.0,1.7,92.0
986,http://arxiv.org/abs/astro-ph/9610209v2,"[u'Nunokawa, H.', u'Qian, Y. -Z.', u'Fuller, G. M.']",21,11.0,33.0,Physical Review D,[u'Resonant neutrino spin-flavor precession and supernova nucleosynthesis and dynamics'],1997,56.45515394912985,1,6.0,0.9,14.6,6.0,0.0,11.0,1.8,194.0
987,http://arxiv.org/abs/astro-ph/9707329v2,"[u'Wu, Xue-Bing']",24,3.0,12.0,Monthly Notices of the Royal Astronomical Society,[u'Stability of a hot two-temperature accretion disc with advection'],1997,57.93898718730934,1,8.0,4.0,10.0,7.0,0.0,13.0,5.3,1151.0
988,http://arxiv.org/abs/astro-ph/9710368v1,"[u'Springel, Volker', u'White, Simon D. M.', u'Colberg, Jorg M.', u'Couchman, Hugh M. P.', u'Efstathiou, George P.', u'Frenk, Carlos S.', u'Jenkins, Adrian R.', u'Pearce, Frazer R.', u'Nelson, Alistair H.', u'Peacock, John A.', u'Thomas, Peter A.']",30,24.0,23.0,Monthly Notices of the Royal Astronomical Society,[u'Genus statistics of the Virgo N-body simulations and the 1.2-Jy redshift survey'],1998,57.93898718730934,1,2.0,0.7,6.9,2.0,0.0,4.0,0.3,170.0
989,http://arxiv.org/abs/astro-ph/9702036v1,"[u'Loewenstein, Michael', u'Mushotzky, Richard']",0,2.0,8.0,ArXiv e-prints,"[u""Reply to ``Roles of SNIa and SNII in ICM Enrichment'' by Y. Ishimaru and N. Arimoto""]",1997,5.563943161634103,0,5.0,1.0,16.2,5.0,1.0,17.0,3.0,344.0
990,http://arxiv.org/abs/astro-ph/9612045v2,"[u'Wen, Linqing', u'Panaitescu, Alin', u'Laguna, Pablo']",21,5.0,12.0,The Astrophysical Journal,[u'A Shock-patching Code for Ultrarelativistic Fluid Flows'],1997,68.21280724450195,1,2.0,0.1,4.4,1.0,0.0,5.0,0.5,26.0
991,http://arxiv.org/abs/astro-ph/9703029v1,"[u'Tully, R. Brent', u'Verheijen, Marc A. W.']",73,14.0,38.0,The Astrophysical Journal,[u'The Ursa Major Cluster of Galaxies. II. Bimodality of the Distribution of Central Surface Brightnesses'],1997,68.21280724450195,2,5.0,0.6,19.2,4.0,1.0,20.0,3.9,218.0
992,http://arxiv.org/abs/astro-ph/9607044v1,"[u'Imamura, K.', u'Sofue, Y.']",7,9.0,11.0,Astronomy and Astrophysics,[u'Transition between atomic and molecular hydrogen in the Galaxy: vertical variation of the molecular fraction.'],1997,44.746808510638296,0,7.0,0.3,9.5,4.0,0.0,12.0,2.3,66.0
993,http://arxiv.org/abs/astro-ph/9609066v1,"[u'Binney, James', u'Gerhard, Ortwin', u'Spergel, David']",227,15.0,11.0,Monthly Notices of the Royal Astronomical Society,[u'The photometric structure of the inner Galaxy'],1997,57.93898718730934,2,7.0,1.4,23.0,6.0,2.0,20.0,9.2,605.0
994,http://arxiv.org/abs/astro-ph/9711264v1,"[u'Jiang, D. R.', u'Cao, Xinwu', u'Hong, Xiaoyu']",26,14.0,13.0,The Astrophysical Journal,[u'The Inhomogeneous Jet Parameters in Active Galactic Nuclei'],1998,68.21280724450195,1,4.0,0.3,7.4,3.0,0.0,8.0,1.5,82.0
995,http://arxiv.org/abs/astro-ph/9706123v1,"[u'Akerlof, C. W.', u'Biller, S.', u'Boyle, P.', u'Buckley, J.', u'Carter-Lewis, D. A.', u'Catanese, M.', u'Cawley, M. F.', u'Connaughton, V.', u'Fegan, D. J.', u'Finley, J.', u'Gaidos, J.', u'Hillas, A. M.', u'Krennrich, F.', u'Lamb, R. C.', u'Lessard, R.', u'McEnery, J.', u'Mohanty, G.', u'Porter, N. A.', u'Quinn, J.', u'Rodgers, A.', u'Rose, H. J.', u'Samuelson, F.', u'Schubnell, M. S.', u'Sembroski, G.', u'Srinivasan, R.', u'Weekes, T. C.', u'Zweerink, J.']",4,4.0,18.0,The Astrophysical Journal,[u'A Search for Correlations of TeV Gamma Rays with Ultra-High-Energy Cosmic Rays'],2003,68.21280724450195,0,10.0,0.8,30.0,10.0,3.0,20.0,3.2,137.0
996,http://arxiv.org/abs/astro-ph/9710218v1,"[u'Heyl, Jeremy S.', u'Hernquist, Lars']",38,2.0,10.0,The Astrophysical Journal,[u'The Thermal Evolution of Ultramagnetized Neutron Stars'],1997,68.21280724450195,1,8.0,2.0,20.4,8.0,0.0,11.0,6.0,613.0
997,http://arxiv.org/abs/astro-ph/9710196v1,"[u'Florido, E.', u'Battaner, E.']",10,7.0,8.0,Astronomy and Astrophysics,[u'Magnetic fields and large-scale structure in a hot universe. II. Magnetic flux tubes and filamentary structure.'],1997,44.746808510638296,0,5.0,0.6,7.1,3.0,0.0,7.0,0.5,79.0
998,http://arxiv.org/abs/astro-ph/9611151v1,"[u'Cohen, Randi L.', u'Guhathakurta, Puragra', u'Yanny, Brian', u'Schneider, Donald P.', u'Bahcall, John N.']",18,7.0,28.0,The Astronomical Journal,[u'Globular Cluster Photometry with the Hubble Space Telescope.VI.WF/PC-I Observations of the Stellar Populations in the Core of M13 (NGC 6205)'],1997,82.62099644128114,0,6.0,0.3,11.1,6.0,0.0,13.0,5.7,140.0
999,http://arxiv.org/abs/astro-ph/9702002v1,"[u'Takizawa, Motokazu', u'Inagaki, Shogo']",3,5.0,18.0,ArXiv e-prints,[u'Violent Relaxation of Spherical Stellar Systems'],1997,5.563943161634103,0,5.0,0.6,7.4,4.0,0.0,10.0,1.5,134.0
1000,http://arxiv.org/abs/astro-ph/9706240v1,"[u'Schindler, Sabine']",0,4.0,8.0,ArXiv e-prints,[u'X-ray observations of distant lensing clusters'],1997,5.563943161634103,0,9.0,0.6,20.8,9.0,1.0,20.0,7.1,177.0
1001,http://arxiv.org/abs/astro-ph/9710240v1,"[u'Lopez-Corredoira, M.', u'Garzon, F.', u'Hammersley, P.', u'Mahoney, T.', u'Calbet, X.']",23,2.0,10.0,Monthly Notices of the Royal Astronomical Society,[u'The morphology and luminosity function of the Galactic bulge from TMGS star counts'],1997,57.93898718730934,1,1.0,1.0,4.7,1.0,0.0,2.0,0.1,342.0
1002,http://arxiv.org/abs/astro-ph/9707179v1,"[u'Catanese, M.', u'Bradbury, S. M.', u'Breslin, A. C.', u'Buckley, J. H.', u'Carter-Lewis, D. A.', u'Cawley, M. F.', u'Dermer, C. D.', u'Fegan, D. J.', u'Finley, J. P.', u'Gaidos, J. A.', u'Hillas, A. M.', u'Johnson, W. N.', u'Krennrich, F.', u'Lamb, R. C.', u'Lessard, R. W.', u'Macomb, D. J.', u'McEnery, J. E.', u'Moriarty, P.', u'Quinn, J.', u'Rodgers, A. J.', u'Rose, H. J.', u'Samuelson, F. W.', u'Sembroski, G. H.', u'Srinivasan, R.', u'Weekes, T. C.', u'Zweerink, J.']",183,2.0,10.0,The Astrophysical Journal,[u'Multiwavelength Observations of a Flare from Markarian 501'],1997,68.21280724450195,2,4.0,1.0,15.0,2.0,1.0,15.0,0.3,140.0
1003,http://arxiv.org/abs/astro-ph/9610224v1,"[u'Copi, Craig J.']",24,16.0,34.0,The Astrophysical Journal,[u'A Stochastic Approach to Chemical Evolution'],1997,68.21280724450195,1,7.0,2.3,24.2,7.0,2.0,12.0,6.2,831.0
1004,http://arxiv.org/abs/astro-ph/9708167v1,"[u'Ryde, F.', u'Poutanen, J.', u'Svensson, R.', u'Larsson, S.', u'Ueno, S.']",6,7.0,10.0,Astronomy and Astrophysics,[u'The variable X/gamma -ray spectrum of the Seyfert 2 galaxy NGC 7172'],1997,44.746808510638296,0,2.0,0.0,2.2,0.0,0.0,3.0,0.0,3.0
1005,http://arxiv.org/abs/astro-ph/9706220v1,"[u'Romani, Roger W.', u'Cordes, James M.', u'Yadigaroglu, I. -A.']",18,2.0,5.0,The Astrophysical Journal,[u'X-Ray Emission from the Guitar Nebula'],1997,68.21280724450195,0,8.0,1.1,26.5,7.0,2.0,20.0,17.9,604.0
1006,http://arxiv.org/abs/astro-ph/9609009v1,"[u'Taniguchi, K.', u'Nakamura, T.']",19,8.0,31.0,Progress of Theoretical Physics,[u'Innermost Stable Circular Orbit of Coalescing Neutron Star-Black Hole Binary --- Generalized Pseudo-Newtonian Potential Approach ---'],1996,27.6,0,7.0,0.3,11.3,7.0,0.0,13.0,6.1,103.0
1007,http://arxiv.org/abs/hep-ph/9703327v1,"[u'Boyanovsky, D.', u'Cormier, D.', u'de Vega, H. J.', u'Holman, R.', u'Singh, A.', u'Srednicki, M.']",109,12.0,43.0,Physical Review D,[u'Scalar field dynamics in Friedmann-Robertson-Walker spacetimes'],1997,56.45515394912985,2,9.0,3.0,24.8,9.0,3.0,20.0,4.7,720.0
1008,http://arxiv.org/abs/astro-ph/9702004v1,"[u'Potekhin, Alexander Y.', u'Pavlov, George G.']",38,8.0,19.0,The Astrophysical Journal,[u'Photoionization of Hydrogen in Atmospheres of Magnetic Neutron Stars'],1997,68.21280724450195,1,9.0,1.0,16.8,9.0,1.0,14.0,8.4,322.0
1009,http://arxiv.org/abs/astro-ph/9710107v1,"[u'Bryan, Greg L.', u'Norman, Michael L.']",1030,17.0,23.0,The Astrophysical Journal,[u'Statistical Properties of X-Ray Clusters: Analytic and Numerical Comparisons'],1998,68.21280724450195,2,9.0,1.0,37.0,9.0,3.0,15.0,13.8,413.0
1010,http://arxiv.org/abs/astro-ph/9703178v1,"[u'Francis, Paul J.', u'Woodgate, Bruce E.', u'Danks, Anthony C.']",51,2.0,12.0,The Astrophysical Journal,"[u'A Group of Red, Ly alpha -emitting, High-Redshift Galaxies']",1997,68.21280724450195,2,7.0,2.3,14.2,6.0,1.0,16.0,3.2,599.0
1011,http://arxiv.org/abs/astro-ph/9707101v2,"[u'Shi, Xiangdong', u'Turner, Michael S.']",29,2.0,10.0,The Astrophysical Journal,[u'Expectations for the Difference between Local and Global Measurements of the Hubble Constant'],1998,68.21280724450195,1,9.0,1.8,17.7,8.0,1.0,20.0,8.0,567.0
1012,http://arxiv.org/abs/astro-ph/9612241v1,"[u'Hall, Patrick B.', u'Ellingson, Erica', u'Green, Richard F.']",31,5.0,35.0,The Astronomical Journal,[u'X-Ray Emission from the Host Clusters of Powerful AGN'],1997,82.62099644128114,1,7.0,1.2,9.6,6.0,0.0,12.0,2.8,278.0
1013,http://arxiv.org/abs/astro-ph/9611198v1,"[u'Spergel, David', u'Pen, Ue-Li']",107,4.0,17.0,The Astrophysical Journal,[u'Cosmology in a String-Dominated Universe'],1997,68.21280724450195,2,6.0,1.2,15.1,5.0,1.0,16.0,4.3,412.0
1015,http://arxiv.org/abs/astro-ph/9710317v1,"[u'Unavane, M.', u'Gilmore, Gerard', u'Epchtein, N.', u'Simon, G.', u'Tiphene, D.', u'de Batz, B.']",23,33.0,14.0,Monthly Notices of the Royal Astronomical Society,[u'The inner Galaxy resolved at IJK using DENIS data'],1998,57.93898718730934,1,3.0,0.8,14.2,3.0,1.0,5.0,1.4,293.0
1016,http://arxiv.org/abs/astro-ph/9705172v1,"[u'Perna, Rosalba', u'Loeb, Abraham', u'Bartelmann, Matthias']",17,4.0,18.0,The Astrophysical Journal,[u'Effects of Dust on Gravitational Lensing by Spiral Galaxies'],1997,68.21280724450195,0,1.0,1.0,4.0,1.0,0.0,1.0,0.2,391.0
1017,http://arxiv.org/abs/astro-ph/9705113v1,"[u'Ma, Chung-Pei', u'Bertschinger, Edmund', u'Hernquist, Lars', u'Weinberg, David H.', u'Katz, Neal']",33,2.0,11.0,The Astrophysical Journal,[u'Cosmological Constraints from High-Redshift Damped Ly\u03b1 Systems'],1997,68.21280724450195,1,8.0,1.6,33.5,8.0,2.0,20.0,18.0,849.0
1018,http://arxiv.org/abs/astro-ph/9704231v1,"[u'Seljak, Uro\u0161', u'Pen, Ue-Li', u'Turok, Neil']",84,3.0,4.0,Physical Review Letters,[u'Polarization of the Microwave Background in Defect Models'],1997,107.7734375,2,10.0,2.0,52.7,10.0,4.0,15.0,50.3,1418.0
1019,http://arxiv.org/abs/astro-ph/9705170v1,"[u'Guillemin, P.', u'Bergeron, J.']",58,10.0,12.0,Astronomy and Astrophysics,[u'Evolution of quasar absorption-selected galaxies'],1997,44.746808510638296,2,1.0,0.0,7.5,1.0,0.0,2.0,0.8,5.0
1020,http://arxiv.org/abs/astro-ph/9610138v1,"[u'Montoya, M. L.', u'Dominguez-Tenreiro, R.', u'Gonzalez-Casado, G.', u'Mamon, G. A.', u'Salvador-Sole, E.']",6,2.0,12.0,The Astrophysical Journal,[u'The Surface Density Profiles and Lensing Characteristics of Hickson Compact Groups of Galaxies'],1996,68.21280724450195,0,2.0,0.1,2.2,0.0,0.0,3.0,0.2,33.0
1021,http://arxiv.org/abs/astro-ph/9710282v1,"[u'Miller, Guy S.', u'Park, Myeong-Gu']",0,5.0,31.0,The Astrophysical Journal,[u'Variability and Stability in Radiation-Hydrodynamic Accretion Flows'],1998,68.21280724450195,0,7.0,0.6,10.3,6.0,0.0,12.0,4.3,187.0
1022,http://arxiv.org/abs/astro-ph/9610066v1,"[u'Tomaney, Austin B.', u'Crotts, Arlin P. S.']",134,12.0,49.0,The Astronomical Journal,[u'Expanding the Realm of Microlensing Surveys with Difference Image Photometry'],1996,82.62099644128114,2,4.0,0.4,12.7,2.0,1.0,13.0,3.9,196.0
1023,http://arxiv.org/abs/astro-ph/9710069v2,"[u'Yu, W.', u'Zhang, S. N.', u'Harmon, B. A.', u'Paciesas, W. S.', u'Robinson, C. R.', u'Grindlay, J. E.', u'Bloser, P.', u'Barret, D.', u'Ford, E. C.', u'Tavani, M.', u'Kaaret, P.']",1,6.0,5.0,Proceedings of the Fourth Compton Symposium,[u'Kilo-Hertz QPO and X-ray bursts in 4U 1608-52 in low intensity state'],1997,8.083333333333334,0,4.0,2.0,8.6,4.0,0.0,10.0,2.1,717.0
1024,http://arxiv.org/abs/astro-ph/9702124v1,"[u'Garilli, Bianca', u'Sangalli, Giorgio', u'Andreon, Stefano', u'Maccagni, Dario', u'Carrasco, Luis', u'Recillas, Elsa']",5,6.0,25.0,The Astronomical Journal,[u'Two-Color Surface Photometry of Brightest Cluster Members'],1997,82.62099644128114,0,6.0,0.5,6.5,4.0,0.0,9.0,0.6,60.0
1025,http://arxiv.org/abs/astro-ph/9610108v1,"[u'Cristiani, S.', u'Trentini, S.', u'La Franca, F.', u'Andreani, P.']",33,6.0,9.0,Astronomy and Astrophysics,[u'The optical variability of QSOs. II. The wavelength dependence.'],1997,44.746808510638296,1,6.0,0.9,16.8,6.0,1.0,18.0,1.3,164.0
1026,http://arxiv.org/abs/astro-ph/9708231v1,"[u'Turner, T. J.', u'George, I. M.', u'Nandra, K.', u'Mushotzky, R. F.']",63,3.0,28.0,The Astrophysical Journal,[u'ASCA Observations of Type 2 Seyfert Galaxies. III. Orientation and X-Ray Absorption'],1998,68.21280724450195,2,12.0,1.5,28.8,12.0,3.0,20.0,6.2,311.0
1027,http://arxiv.org/abs/astro-ph/9709274v1,"[u'Linder, Suzanne Michele']",2,8.0,17.0,Ph.D. Thesis,[u'Comparing galaxies and Lyman alpha absorbers at low redshift'],1999,8.846153846153847,0,2.0,0.1,4.8,1.0,0.0,5.0,1.3,32.0
1028,http://arxiv.org/abs/astro-ph/9709116v1,"[u'Heidt, J.', u'Wagner, S. J.']",34,6.0,10.0,Astronomy and Astrophysics,[u'Intraday variability in X-ray selected BL Lacertae objects'],1998,44.746808510638296,1,4.0,0.4,14.1,4.0,1.0,15.0,3.0,157.0
1029,http://arxiv.org/abs/astro-ph/9710251v1,"[u'Gyuk, Geza', u'Holder, Gilbert P.']",3,2.0,6.0,ArXiv e-prints,[u'Globular Cluster Microlensing: Globular Clusters as Microlensing Targets'],1997,5.563943161634103,0,3.0,0.5,5.7,2.0,0.0,7.0,0.8,150.0
1030,http://arxiv.org/abs/astro-ph/9709160v1,"[u'Moller, P.', u'Warren, S. J.', u'Fynbo, J. U.']",51,3.0,6.0,Astronomy and Astrophysics,[u'On the nature of z_abs ~ z_em damped absorbers in quasar spectra'],1998,44.746808510638296,2,6.0,1.5,27.1,5.0,1.0,20.0,8.4,722.0
1031,http://arxiv.org/abs/astro-ph/9702099v2,"[u'Smith, Clay C.', u'Klypin, Anatoly', u'Gross, Michael A. K.', u'Primack, Joel R.', u'Holtzman, Jon']",30,10.0,15.0,Monthly Notices of the Royal Astronomical Society,[u'Linearizing the observed power spectrum'],1998,57.93898718730934,1,5.0,0.5,5.5,1.0,0.0,8.0,2.3,138.0
1032,http://arxiv.org/abs/astro-ph/9702180v1,"[u'Sasselov, Dimitar D.']",4,2.0,5.0,ArXiv e-prints,[u'The Chromaticity of Microlensing (Surface Imaging of Stars)'],1997,5.563943161634103,0,7.0,1.8,15.9,6.0,1.0,17.0,3.2,445.0
1033,http://arxiv.org/abs/astro-ph/9610167v2,"[u'Hanasz, M.', u'Lesch, H.']",29,8.0,15.0,Astronomy and Astrophysics,[u'The galactic dynamo effect due to Parker-shearing instability of magnetic flux tubes. I. General formalism and the linear approximation.'],1997,44.746808510638296,1,6.0,0.9,8.8,4.0,0.0,8.0,2.2,213.0
1034,http://arxiv.org/abs/astro-ph/9701215v1,"[u'Snowden-Ifft, Daniel P.', u'Westphal, Andrew J.']",4,2.0,5.0,Physical Review Letters,[u'Unique Signature of Dark Matter in Ancient Mica'],1997,107.7734375,0,5.0,0.6,5.6,2.0,0.0,8.0,1.7,161.0
1035,http://arxiv.org/abs/astro-ph/9607066v1,"[u'Turner, Michael S.']",115,4.0,4.0,Physical Review D,[u'Detectability of inflation-produced gravitational waves'],1997,56.45515394912985,2,7.0,3.5,13.4,6.0,1.0,15.0,5.0,1119.0
1036,http://arxiv.org/abs/astro-ph/9710284v1,"[u'Rao, A. R.', u'Agrawal, P. C.', u'Paul, B.', u'Vahia, M. N.', u'Yadav, J. S.', u'Marar, T. M. K.', u'Seetha, S.', u'Kasturirangan, K.']",23,8.0,17.0,Astronomy and Astrophysics,[u'Observations of Cygnus X-1 during the two spectral states with the Indian X-ray Astronomy Experiment (IXAE)'],1998,44.746808510638296,1,5.0,0.7,5.5,2.0,0.0,7.0,1.7,188.0
1037,http://arxiv.org/abs/hep-ph/9708289v1,"[u'Accardi, L.', u""Aref'eva, I. Ya."", u'Volovich, I. V.']",1,2.0,8.0,ArXiv e-prints,[u'Photon splitting cascades and a new statistics'],1997,5.563943161634103,0,6.0,0.8,7.7,4.0,0.0,10.0,4.7,271.0
1038,http://arxiv.org/abs/gr-qc/9705081v1,"[u'Yoshida, Shijun', u'Kojima, Yasufumi']",35,3.0,5.0,Monthly Notices of the Royal Astronomical Society,[u'Accuracy of the relativistic Cowling approximation in slowly rotating stars'],1997,57.93898718730934,1,8.0,1.6,21.4,8.0,2.0,20.0,5.5,469.0
1039,http://arxiv.org/abs/astro-ph/9704108v1,"[u'Ho, Luis C.', u'Filippenko, Alexei V.', u'Sargent, Wallace L. W.']",364,10.0,16.0,The Astrophysical Journal,"[u""A Search for ``Dwarf'' Seyfert Nuclei. V. Demographics of Nuclear Activity in Nearby Galaxies""]",1997,68.21280724450195,2,10.0,5.0,46.5,10.0,7.0,20.0,21.3,2309.0
1040,http://arxiv.org/abs/astro-ph/9710147v1,"[u'Yi, Insu', u'Boughn, Stephen P.']",5,2.0,16.0,ArXiv e-prints,[u'Hard X-rays from Emission Line Galaxies and the X-ray Background: A Test for Advection Dominated Accretion with Radio Sources'],1997,5.563943161634103,0,11.0,2.2,10.7,11.0,0.0,16.0,5.0,446.0
1041,http://arxiv.org/abs/astro-ph/9709257v1,"[u'Sreekumar, P.', u'Bertsch, D. L.', u'Dingus, B. L.', u'Esposito, J. A.', u'Fichtel, C. E.', u'Hartman, R. C.', u'Hunter, S. D.', u'Kanbach, G.', u'Kniffen, D. A.', u'Lin, Y. C.', u'Mayer-Hasselwander, H. A.', u'Michelson, P. F.', u'von Montigny, C.', u'M\xfccke, A.', u'Mukherjee, R.', u'Nolan, P. L.', u'Pohl, M.', u'Reimer, O.', u'Schneid, E.', u'Stacy, J. G.', u'Stecker, F. W.', u'Thompson, D. J.', u'Willis, T. D.']",650,10.0,19.0,The Astrophysical Journal,[u'EGRET Observations of the Extragalactic Gamma-Ray Emission'],1998,68.21280724450195,2,9.0,1.1,30.6,8.0,2.0,20.0,2.3,189.0
1042,http://arxiv.org/abs/astro-ph/9606154v1,"[u'Harvey, Paul M.', u'Smith, Beverly J.', u'Difrancesco, James', u'Colome, Cecilia', u'Low, Frank J.']",15,4.0,20.0,The Astrophysical Journal,[u'Far-Infrared Constraints on Dust Shells around Vega-like Stars'],1996,68.21280724450195,0,8.0,0.7,15.8,7.0,1.0,18.0,2.6,146.0
